I	0	1000	0
I	1000	2000	0
I	2000	3000	0
I	3000	4000	1
I	4000	5000	1
I	5000	6000	0
I	6000	7000	0
I	7000	8000	0
I	8000	9000	4
I	9000	10000	0
I	10000	11000	1
I	11000	12000	0
I	12000	13000	1
I	13000	14000	0
I	14000	15000	14
I	15000	16000	15
I	16000	17000	13
I	17000	18000	8
I	18000	19000	3
I	19000	20000	10
I	20000	21000	18
I	21000	22000	17
I	22000	23000	7
I	23000	24000	8
I	24000	25000	5
I	25000	26000	2
I	26000	27000	2
I	27000	28000	13
I	28000	29000	4
I	29000	30000	14
I	30000	31000	8
I	31000	32000	6
I	32000	33000	0
I	33000	34000	0
I	34000	35000	1
I	35000	36000	6
I	36000	37000	2
I	37000	38000	1
I	38000	39000	2
I	39000	40000	4
I	40000	41000	3
I	41000	42000	0
I	42000	43000	0
I	43000	44000	0
I	44000	45000	0
I	45000	46000	0
I	46000	47000	0
I	47000	48000	0
I	48000	49000	0
I	49000	50000	0
I	50000	51000	0
I	51000	52000	0
I	52000	53000	0
I	53000	54000	0
I	54000	55000	0
I	55000	56000	0
I	56000	57000	2
I	57000	58000	5
I	58000	59000	6
I	59000	60000	1
I	60000	61000	3
I	61000	62000	7
I	62000	63000	3
I	63000	64000	5
I	64000	65000	2
I	65000	66000	3
I	66000	67000	10
I	67000	68000	1
I	68000	69000	10
I	69000	70000	3
I	70000	71000	6
I	71000	72000	11
I	72000	73000	21
I	73000	74000	8
I	74000	75000	10
I	75000	76000	1
I	76000	77000	7
I	77000	78000	1
I	78000	79000	7
I	79000	80000	1
I	80000	81000	0
I	81000	82000	6
I	82000	83000	4
I	83000	84000	3
I	84000	85000	3
I	85000	86000	1
I	86000	87000	3
I	87000	88000	3
I	88000	89000	3
I	89000	90000	2
I	90000	91000	1
I	91000	92000	2
I	92000	93000	0
I	93000	94000	6
I	94000	95000	0
I	95000	96000	1
I	96000	97000	2
I	97000	98000	2
I	98000	99000	4
I	99000	100000	7
I	100000	101000	1
I	101000	102000	3
I	102000	103000	0
I	103000	104000	2
I	104000	105000	1
I	105000	106000	1
I	106000	107000	2
I	107000	108000	2
I	108000	109000	2
I	109000	110000	6
I	110000	111000	0
I	111000	112000	1
I	112000	113000	0
I	113000	114000	0
I	114000	115000	3
I	115000	116000	0
I	116000	117000	1
I	117000	118000	2
I	118000	119000	0
I	119000	120000	1
I	120000	121000	3
I	121000	122000	5
I	122000	123000	3
I	123000	124000	0
I	124000	125000	0
I	125000	126000	0
I	126000	127000	0
I	127000	128000	0
I	128000	129000	0
I	129000	130000	0
I	130000	131000	0
I	131000	132000	0
I	132000	133000	0
I	133000	134000	0
I	134000	135000	0
I	135000	136000	0
I	136000	137000	0
I	137000	138000	0
I	138000	139000	3
I	139000	140000	4
I	140000	141000	3
I	141000	142000	0
I	142000	143000	4
I	143000	144000	2
I	144000	145000	2
I	145000	146000	1
I	146000	147000	5
I	147000	148000	1
I	148000	149000	0
I	149000	150000	1
I	150000	151000	5
I	151000	152000	3
I	152000	153000	3
I	153000	154000	4
I	154000	155000	1
I	155000	156000	2
I	156000	157000	1
I	157000	158000	4
I	158000	159000	1
I	159000	160000	3
I	160000	161000	0
I	161000	162000	0
I	162000	163000	1
I	163000	164000	1
I	164000	165000	4
I	165000	166000	3
I	166000	167000	2
I	167000	168000	0
I	168000	169000	0
I	169000	170000	0
I	170000	171000	0
I	171000	172000	0
I	172000	173000	0
I	173000	174000	1
I	174000	175000	0
I	175000	176000	0
I	176000	177000	0
I	177000	178000	0
I	178000	179000	2
I	179000	180000	2
I	180000	181000	1
I	181000	182000	3
I	182000	183000	4
I	183000	184000	2
I	184000	185000	3
I	185000	186000	4
I	186000	187000	1
I	187000	188000	2
I	188000	189000	4
I	189000	190000	5
I	190000	191000	1
I	191000	192000	3
I	192000	193000	2
I	193000	194000	5
I	194000	195000	2
I	195000	196000	3
I	196000	197000	3
I	197000	198000	0
I	198000	199000	0
I	199000	200000	6
I	200000	201000	0
I	201000	202000	1
I	202000	203000	0
I	203000	204000	1
I	204000	205000	3
I	205000	206000	1
I	206000	207000	3
I	207000	208000	3
I	208000	209000	2
I	209000	210000	2
I	210000	211000	0
I	211000	212000	4
I	212000	213000	2
I	213000	214000	5
I	214000	215000	1
I	215000	216000	2
I	216000	217000	2
I	217000	218000	3
I	218000	219000	0
I	219000	220000	2
I	220000	221000	3
I	221000	222000	3
I	222000	223000	3
I	223000	224000	5
I	224000	225000	2
I	225000	226000	2
I	226000	227000	1
I	227000	228000	1
I	228000	229000	1
I	229000	230000	3
I	230000	231000	4
I	231000	232000	3
I	232000	233000	3
I	233000	234000	0
I	234000	235000	4
I	235000	236000	2
I	236000	237000	12
I	237000	238000	3
I	238000	239000	1
I	239000	240000	8
I	240000	241000	4
I	241000	242000	5
I	242000	243000	1
I	243000	244000	0
I	244000	245000	2
I	245000	246000	6
I	246000	247000	6
I	247000	248000	6
I	248000	249000	5
I	249000	250000	6
I	250000	251000	7
I	251000	252000	1
I	252000	253000	4
I	253000	254000	0
I	254000	255000	0
I	255000	256000	0
I	256000	257000	0
I	257000	258000	2
I	258000	259000	4
I	259000	260000	0
I	260000	261000	2
I	261000	262000	0
I	262000	263000	2
I	263000	264000	0
I	264000	265000	1
I	265000	266000	0
I	266000	267000	1
I	267000	268000	2
I	268000	269000	6
I	269000	270000	1
I	270000	271000	2
I	271000	272000	2
I	272000	273000	7
I	273000	274000	2
I	274000	275000	4
I	275000	276000	2
I	276000	277000	5
I	277000	278000	3
I	278000	279000	3
I	279000	280000	2
I	280000	281000	2
I	281000	282000	0
I	282000	283000	4
I	283000	284000	1
I	284000	285000	3
I	285000	286000	0
I	286000	287000	0
I	287000	288000	0
I	288000	289000	0
I	289000	290000	0
I	290000	291000	0
I	291000	292000	0
I	292000	293000	0
I	293000	294000	0
I	294000	295000	0
I	295000	296000	0
I	296000	297000	0
I	297000	298000	0
I	298000	299000	0
I	299000	300000	1
I	300000	301000	1
I	301000	302000	1
I	302000	303000	1
I	303000	304000	0
I	304000	305000	1
I	305000	306000	0
I	306000	307000	2
I	307000	308000	1
I	308000	309000	2
I	309000	310000	1
I	310000	311000	0
I	311000	312000	2
I	312000	313000	1
I	313000	314000	1
I	314000	315000	0
I	315000	316000	1
I	316000	317000	3
I	317000	318000	3
I	318000	319000	2
I	319000	320000	1
